Max_Rainfall_30day,Avg_Rainfall_30day,Soil_Depth_cm,Elevation_m,Slope_deg,SHAP_Max_Rainfall_30day,SHAP_Avg_Rainfall_30day,SHAP_Soil_Depth_cm,SHAP_Elevation_m,SHAP_Slope_deg,IsLandslide
192.526,10.099566,200.0,1352.8140869140625,23.30855246535522,0.5682633170456393,0.07136332947236951,-0.010761666357284412,-0.04697000036947429,0.019005000076140276,1
149.09,7.578734,200.0,678.4058227539062,8.595651918039797,0.4944649852800649,-0.012493335161707364,-0.00449333326832857,0.032806666906108145,0.01061499978590291,1
46.795,2.6099,74.0,789.8726196289062,24.558582478059595,0.0047650000330759215,0.1347149968269514,0.2825566586764762,0.019181666809599845,0.03968166636594105,1
46.795,2.6099,74.0,803.3236694335938,22.311765675349736,-0.007169999643228948,0.15341332972282543,0.2880049917299766,0.02002999994379934,0.016621667036088184,1
39.408,2.2263,74.0,776.2501831054688,26.061105311465884,0.06818833249271847,0.13007999735127668,0.233429992783349,0.013521667276509107,0.03567999881808646,1
39.408,2.0733333,200.0,836.4517211914062,20.441049025785514,0.09769166514975951,0.16419166310690345,-0.029891665455652403,0.04992499957617838,0.048983333103824404,1
20.769,2.2071335,200.0,815.6177978515625,18.713149110193623,-0.024641666167299264,0.1245666651922511,-0.04114166527928319,0.019291666494100353,-0.027174999459530228,1
20.769,2.2071335,200.0,780.4652099609375,7.369174156970744,0.017276666958350687,0.1575599975057412,-0.03617333193949889,0.050434999642311594,0.07180166599806398,1
28.516,4.1316004,76.0,654.7350463867188,6.860417304200713,0.014871667317347601,0.10316333302704152,0.1792216623586137,0.10957999883685261,0.0540633323113434,1
18.163,2.2379,36.0,744.5715942382812,21.462769655517057,-0.025094999266439117,0.1213049987150589,0.36454665539204145,0.052605000368203036,0.03753833301598206,1
61.51,8.7962675,200.0,650.01806640625,3.8723212973662897,0.1268033331685001,0.12265332765004132,0.0019033334398409353,0.10958666690276005,0.039953333419398405,1
27.411,3.4146996,200.0,704.786376953125,12.388712729845276,0.02613000006764196,0.24721332813671323,-0.016753332718508318,0.04892166677396745,0.0053883335046703,1
19.733,2.2428002,200.0,713.4403686523438,11.169961525648382,0.15079333092318847,0.17533499699726235,-0.027839998826384545,0.05640166697034146,0.03620999970473349,1
26.24,2.8312998,36.0,687.9111328125,17.718555907393185,0.03384166755364276,0.10858333285083063,0.3805916553438874,0.03227499959524721,0.02560833331081085,1
30.199,3.7048998,36.0,733.7418212890625,8.728918901356044,0.02573500040860381,0.11645999900647439,0.3918183219584171,0.036960000022081656,0.009926666631945408,1
44.588,4.0688667,200.0,1331.905517578125,35.2028324229989,-0.024971665837219915,-0.036688332141493446,-0.033979999176808634,-0.14149666571000125,0.03803666646766942,1
46.43,2.5725667,200.0,661.409912109375,10.442092927675652,-0.010248332966002636,0.022443332923576236,-0.04157333187351469,0.06463499928649981,-0.09435666542733089,1
43.789,4.4169006,76.0,638.064208984375,6.5171292979034,0.09355833306908608,0.010016667023883201,0.08518333133892156,0.1838833310973132,0.04825833276147023,1
