X,Y,slope,rainfall,IsLandslide
265845.428641247,217343.84253210857,86.27518326741988,93.95347327744793,0
272869.4661841403,208440.59236309872,78.3946216671421,95.73275685409902,0
287007.3552632946,194397.8754084588,89.9578428516376,111.01850750176365,0
279506.0458741315,197594.19133253323,65.73744700697188,115.03570760898774,0
306306.8818970787,224235.80599280327,71.4266615998243,134.94865732015288,0
277080.7435471464,198146.12878330817,32.21992549693892,111.79444588024178,0
310473.4539852953,204735.6703327761,30.038722645693635,116.1034647015645,0
270608.8552990314,213424.53024392767,79.86053306553862,89.27012443793393,0
310939.10718793015,207522.0903676789,86.60783182616477,114.13782290145974,0
284489.2161451596,215894.5471235043,73.91954018538647,79.6788414989007,0
295168.6228887342,221375.7488691144,17.836740832660105,93.00249624712345,0
291149.7135350187,204679.77453824744,88.69102919167901,89.61985115165936,0
275334.8193086139,197502.53560339013,80.68638656233148,114.02125480540377,0
288280.9150007184,204955.5585223236,85.51188960296041,92.09088345625129,0
293604.5545619001,196911.2979971646,88.65152611634639,103.7727960161426,0
305374.2689733889,211251.35419961004,88.39296650513947,103.46472685636553,0
